Fecha,IdVehiculo,IdModelo,IdCliente,Estado,Year,Precio
2021-01-13,507,17,18303,Nuevo,2021,24035
2021-12-17,508,17,29576,Segunda/Mano,2016,18413
2021-06-04,509,18,6433,segunda mano,2019,22367
2016-03-17,510,5,22576,segunda mano,2010,14854
2023-10-04,511,11,2656,Segunda Mano,2016,25559
2015-02-17,512,13,13943,Nuevo,2015,47532
2020-03-03,513,17,6291,Nuevo,2020,28169
2018-11-18,514,4,23782,Nuevo,2018,30152
2020-09-19,515,13,14957,Nuevo,2020,51996
2023-05-04,516,9,11446,Segunda\Mano,2009,24447
2019-06-28,517,9,12804,Segunda Mano,2018,32945
2023-12-23,518,1,1533,Nuevo,2023,28625
2015-06-25,519,20,2815,Segunda Mano,2007,31133
2020-06-11,520,20,9233,Segunda\Mano,2009,23424
2020-03-05,521,9,16099,Segunda-Mano,2006,27768
2019-03-05,522,12,7059,Segunda Mano,2012,33336
2018-03-04,523,5,226,Nuevo,2018,24898
2015-06-29,524,14,22534,Segunda Mano,2000,14994
2018-02-01,525,10,1432,Segunda\Mano,2012,30306
2016-06-26,526,14,15217,Segunda Mano,2004,23905
2023-04-30,527,14,3210,Segunda Mano,2018,23665
2020-04-12,528,12,24004,Segunda Mano,2018,30914
2022-07-07,529,10,305,Nuevo,2022,49310
2019-01-11,530,7,28843,Nuevo,2019,38445
2020-01-08,531,3,12286,Segunda/Mano,2006,20799
2023-05-09,532,12,23024,Segunda\Mano,2016,29035
2021-01-20,533,13,24146,segunda mano,2019,38949
2015-04-15,534,12,6476,segunda mano,2003,18803
2017-02-24,535,19,3531,Segunda Mano,2012,22821
2022-06-10,536,9,18016,Nuevo,2022,41295
2020-01-05,537,5,11956,Segunda/Mano,2012,17202
2017-10-15,538,8,13020,Segunda Mano,2016,43994
2020-07-06,539,11,5621,Segunda/Mano,2011,22337
2016-10-18,540,17,11149,Segunda-Mano,2001,13518
2019-12-28,541,5,12856,Segunda-Mano,2007,14514
2023-07-25,542,14,24799,segunda mano,2018,24305
2020-12-07,543,18,10880,Nuevo,2020,41218
2020-07-14,544,9,24741,segunda mano,2014,30296
2022-03-16,545,8,18094,Segunda-Mano,2019,39359
2021-04-04,546,9,11042,segunda mano,2014,27230
2020-06-09,547,9,3505,Segunda\Mano,2012,35483
2021-06-01,548,1,3562,Nuevo,2021,30472
2022-12-17,549,11,6223,Segunda/Mano,2017,21164
2020-06-27,550,7,4865,Nuevo,2020,46664
2017-06-29,551,15,29655,Nuevo,2017,23924
2021-02-03,552,11,22991,Nuevo,2021,37714
2016-11-19,553,8,10722,Segunda\Mano,2013,34686
2019-01-31,554,3,27472,Segunda\Mano,2005,25120
2021-04-07,555,15,18134,Segunda-Mano,2009,11706
2016-08-20,556,7,9851,Nuevo,2016,40304
2019-06-19,557,13,8490,Segunda Mano,2010,44217
2022-03-05,558,12,29724,Segunda\Mano,2014,30734
2019-06-10,559,18,25993,Nuevo,2019,31782
2020-08-09,560,15,12884,Nuevo,2020,25487
2019-10-21,561,17,13946,Nuevo,2019,30827
2020-09-16,562,2,1880,Nuevo,2020,31945
2019-04-03,563,4,14895,segunda mano,2008,14503
2016-04-22,564,11,26745,Segunda-Mano,2008,18468
2023-12-26,565,7,10616,Nuevo,2023,34167
2019-10-19,566,11,25396,Nuevo,2019,37160
2018-03-30,567,13,24770,Nuevo,2018,53336
2016-10-25,568,8,20190,Nuevo,2016,54053
2021-04-16,569,17,29705,Segunda Mano,2008,13605
2021-08-15,570,7,16233,Segunda-Mano,2017,25505
2018-10-14,571,13,2799,Nuevo,2018,58418
2018-12-06,572,17,7663,Segunda-Mano,2009,16060
2018-06-30,573,18,17248,Segunda-Mano,2007,21138
2020-04-16,574,11,7538,Nuevo,2020,39054
2022-02-13,575,15,4801,segunda mano,2013,12909
2021-02-11,576,16,11442,segunda mano,2016,28625
2020-09-21,577,7,16607,Segunda/Mano,2019,25266
2023-09-03,578,15,24500,Nuevo,2023,25637
2017-08-12,579,14,27962,Segunda/Mano,2016,24627
2020-07-27,580,8,562,segunda mano,2012,22498
2022-03-15,581,4,26741,Segunda/Mano,2021,18295
2023-04-19,582,13,14972,Segunda Mano,2009,36517
2019-11-10,583,9,1396,Segunda Mano,2014,29828
2021-09-12,584,14,25243,Segunda-Mano,2011,18671
2017-07-22,585,7,10230,Segunda\Mano,2009,18076
2023-12-16,586,19,20697,Segunda\Mano,2018,18825
2015-12-09,587,13,19389,Segunda/Mano,2006,32551
2022-01-20,588,14,8664,Segunda-Mano,2009,21152
2021-12-07,589,14,24096,Nuevo,2021,35382
2019-10-04,590,8,8058,Segunda\Mano,2013,26482
2018-07-03,591,15,7183,Segunda/Mano,2004,12750
2023-12-30,592,12,10927,Segunda/Mano,2016,23481
2022-04-02,593,12,25563,Segunda-Mano,2016,35511
2019-01-31,594,12,23170,Segunda Mano,2015,35991
2021-03-12,595,20,16055,Segunda\Mano,2014,24180
2018-02-11,596,12,17384,Nuevo,2018,51697
2023-03-13,597,15,3965,Nuevo,2023,23287
2017-11-01,598,19,19492,segunda mano,2002,13559
2022-06-10,599,7,7627,Segunda Mano,2017,24389
2017-12-18,600,6,29614,Segunda/Mano,2016,26937
2015-05-06,601,14,18619,Segunda/Mano,2009,19231
2016-01-22,602,9,24031,Nuevo,2016,55155
2017-11-07,603,12,28904,segunda mano,2008,26732
2021-02-14,604,17,16248,Nuevo,2021,26114
2023-08-13,605,11,18927,Segunda-Mano,2016,22556
2019-03-06,606,6,14191,Nuevo,2019,41666
2016-12-04,607,6,28296,segunda mano,2011,28453
2017-11-19,608,14,7666,Segunda\Mano,2004,18254
2019-08-31,609,11,10489,Nuevo,2019,30446
2018-03-01,610,14,18363,Segunda-Mano,2004,24496
2022-01-18,611,17,21385,Segunda\Mano,2009,14231
2023-04-22,612,5,28121,Segunda\Mano,2015,17559
2016-06-08,613,6,6067,Segunda-Mano,2007,23419
2017-06-12,614,8,24901,Segunda Mano,2007,20931
2018-02-26,615,12,21219,Segunda-Mano,2007,29030
2022-08-20,616,20,5464,Nuevo,2022,41025
2015-03-12,617,12,20520,segunda mano,2003,19186
2015-06-25,618,13,10609,Segunda\Mano,2013,37898
2023-06-13,619,14,900,Nuevo,2023,38026
2015-01-10,620,2,9138,Segunda-Mano,2006,28101
2019-12-03,621,4,26054,Segunda-Mano,2006,21016
2021-11-05,622,9,23252,Segunda\Mano,2010,28870
2024-01-01,623,12,5282,Nuevo,2024,39836
2020-01-24,624,13,6988,Nuevo,2020,49956
2017-08-15,625,12,23960,Segunda Mano,2014,27974
2022-07-14,626,12,3635,Segunda Mano,2010,25288
2019-07-18,627,14,29228,Nuevo,2019,36261
2019-04-10,628,11,11340,Segunda/Mano,2014,24172
2016-11-05,629,12,11856,Segunda\Mano,2003,34894
2023-12-20,630,8,20669,Nuevo,2023,41786
2015-12-26,631,2,25924,Segunda/Mano,2009,17506
2023-08-15,632,2,6167,Nuevo,2023,40817
2017-09-08,633,7,1379,Segunda Mano,2008,30624
2019-07-31,634,9,21711,Nuevo,2019,52582
2015-08-02,635,11,28821,Segunda/Mano,2013,24139
2022-11-04,636,10,2667,Nuevo,2022,49579
2023-09-28,637,9,67,Nuevo,2023,40528
2019-01-05,638,14,22252,Segunda Mano,2010,20666
2016-08-23,639,10,24697,Nuevo,2016,49493
2016-03-16,640,12,29989,Segunda\Mano,2007,27897
2021-07-24,641,16,5800,Segunda/Mano,2017,18535
2015-05-27,642,6,23541,Segunda/Mano,2014,37591
2018-10-18,643,12,12536,Segunda-Mano,2016,28847
2018-08-06,644,14,26943,Segunda/Mano,2007,19935
2015-10-19,645,1,23220,Segunda\Mano,2002,14970
2018-08-29,646,17,25916,Segunda\Mano,2003,14320
2022-03-13,647,7,9148,Nuevo,2022,47621
2022-08-11,648,13,8737,Nuevo,2022,65311
2023-11-18,649,13,26216,Segunda\Mano,2015,30798
2019-01-10,650,13,25560,Nuevo,2019,53841
2015-01-18,651,14,19805,segunda mano,2012,18295
2016-07-17,652,11,11255,Segunda Mano,2004,22142
2016-10-05,653,16,2285,Nuevo,2016,38495
2022-08-09,654,2,7080,Nuevo,2022,38127
2019-03-03,655,4,13847,Nuevo,2019,40779
2018-02-17,656,13,29426,Segunda Mano,2009,33914
2020-02-01,657,5,28536,segunda mano,2012,16364
2020-03-05,658,6,12688,Segunda/Mano,2017,23214
2020-06-13,659,16,15453,Segunda Mano,2013,17614
2017-02-21,660,13,15917,Segunda-Mano,2009,43322
2022-07-29,661,7,22921,Segunda\Mano,2012,27040
2016-09-07,662,16,28551,Segunda-Mano,2002,11933
2017-06-21,663,11,14263,Segunda Mano,2003,19971
2017-03-17,664,15,28856,Segunda/Mano,2010,15402
2015-03-06,665,9,6471,Nuevo,2015,43930
2023-02-15,666,7,19114,Segunda/Mano,2019,25166
2017-08-12,667,9,25487,segunda mano,2014,34371
2016-06-06,668,2,6994,segunda mano,2010,19656
2015-02-11,669,17,4044,Segunda Mano,2004,15163
2018-11-07,670,17,27873,Segunda-Mano,2009,12870
2020-11-22,671,3,15481,Nuevo,2020,46847
2015-12-20,672,10,13437,Segunda-Mano,2012,40436
2018-08-01,673,9,11076,Nuevo,2018,41836
2019-04-09,674,11,15378,Nuevo,2019,41941
2015-02-24,675,11,23477,Segunda-Mano,2003,17707
2023-08-15,676,9,4365,Segunda-Mano,2022,34046
2016-08-23,677,11,3609,Nuevo,2016,40786
2019-12-15,678,8,10423,Segunda\Mano,2013,31616
2015-04-17,679,14,6700,Segunda-Mano,2006,13786
2019-06-10,680,9,5657,Segunda-Mano,2017,43163
2017-07-30,681,14,5671,Segunda\Mano,2009,22146
2023-12-09,682,12,23976,Segunda-Mano,2016,28203
2021-08-29,683,16,1188,Nuevo,2021,26388
2017-05-21,684,9,4017,segunda mano,2008,21404
2018-10-18,685,2,23620,Segunda-Mano,2007,22321
2015-06-18,686,11,8800,Segunda-Mano,2013,24931
2022-05-14,687,5,21258,Nuevo,2022,26751
2016-11-17,688,16,15794,Nuevo,2016,27044
2017-01-19,689,8,25484,Segunda\Mano,2010,30833
2020-08-12,690,13,5744,Nuevo,2020,63497
2016-09-10,691,4,29717,Nuevo,2016,37716
2021-10-09,692,2,24869,Segunda/Mano,2014,26445
2017-12-16,693,10,15706,Nuevo,2017,43023
2021-05-18,694,13,20824,segunda mano,2006,33069
2015-11-19,695,7,1803,Segunda Mano,2013,33937
2018-07-18,696,4,18497,Segunda/Mano,2016,24141
2018-12-26,697,12,4983,Segunda/Mano,2011,35089
2016-03-30,698,10,24383,Segunda-Mano,2004,34029
2020-01-21,699,4,12369,Segunda\Mano,2011,25060
2022-10-02,700,5,20660,Nuevo,2022,27686
2023-09-11,701,13,26733,Segunda Mano,2015,40750
2016-11-02,702,6,24117,Segunda-Mano,2010,20156
2015-02-01,703,19,14192,Nuevo,2015,28919
2023-10-06,704,10,9645,Nuevo,2023,43171
2015-08-06,705,8,11309,segunda mano,2008,25937
2017-06-28,706,15,14068,segunda mano,2005,16609
2015-08-13,707,10,23993,Segunda-Mano,2001,30688
2020-11-12,708,14,16679,Segunda-Mano,2019,20675
2016-01-28,709,11,24281,Nuevo,2016,37734
2019-12-18,710,13,4026,Segunda/Mano,2010,34508
2021-12-21,711,4,3457,segunda mano,2016,17789
2020-10-25,712,6,13222,segunda mano,2017,24904
2022-02-07,713,17,24237,segunda mano,2012,17341
2022-02-19,714,12,15255,Segunda/Mano,2007,30930
2018-12-15,715,4,19731,Segunda\Mano,2006,21600
2020-10-07,716,15,21851,Segunda\Mano,2019,16656
2018-03-02,717,16,15511,segunda mano,2004,22003
2023-05-06,718,16,10589,Nuevo,2023,30581
2017-02-05,719,3,26984,Segunda/Mano,2008,23890
2016-07-21,720,17,14667,Segunda/Mano,2008,11765
2017-06-07,721,6,16576,Nuevo,2017,37712
2023-11-21,722,10,1813,Segunda/Mano,2016,22449
2023-12-19,723,6,19452,segunda mano,2013,30576
2016-02-17,724,8,12682,Segunda/Mano,2012,43166
2021-12-02,725,10,8879,Segunda\Mano,2009,24136
2023-08-07,726,16,25361,segunda mano,2012,14854
2023-04-03,727,12,14955,Segunda\Mano,2008,27570
2019-10-21,728,6,20697,Segunda-Mano,2006,27711
2021-05-26,729,7,8517,segunda mano,2006,17533
2018-03-13,730,14,13540,Nuevo,2018,37989
2023-05-22,731,5,19385,Segunda/Mano,2019,21940
2015-05-10,732,10,14703,Segunda Mano,2005,19620
2019-08-15,733,12,5650,Segunda-Mano,2011,27523
2017-08-21,734,16,26838,segunda mano,2016,30280
2015-03-01,735,16,20390,Segunda\Mano,2008,20041
2016-01-05,736,3,20557,Segunda\Mano,2008,28130
2019-07-23,737,17,18130,Segunda Mano,2016,19008
2022-09-01,738,13,13342,segunda mano,2008,25434
2016-11-17,739,1,28031,Segunda\Mano,2006,20322
2016-03-05,740,13,13287,Segunda-Mano,2006,25958
2022-03-07,741,9,16560,segunda mano,2010,28729
2019-07-16,742,7,11132,Nuevo,2019,46576
2022-07-06,743,11,1221,Segunda/Mano,2015,21519
2016-01-29,744,12,13756,Nuevo,2016,44563
2018-09-02,745,9,23234,Segunda Mano,2009,26439
2023-03-12,746,7,3448,segunda mano,2019,26602
2015-07-01,747,3,13739,Segunda Mano,2010,30049
2021-12-29,748,7,3722,Nuevo,2021,42855
2018-05-19,749,13,10879,Segunda/Mano,2010,28873
2020-08-31,750,5,9892,segunda mano,2011,17208
2022-10-20,751,10,28355,Nuevo,2022,50724
2022-04-23,752,15,25636,Nuevo,2022,20253
2015-11-22,753,7,10727,Segunda-Mano,2005,22219
2020-08-12,754,5,27342,Nuevo,2020,26691
2018-06-08,755,14,10457,Segunda-Mano,2005,20459
2021-06-08,756,16,3788,Nuevo,2021,31759
2020-01-27,757,8,9276,Nuevo,2020,52322
2020-10-24,758,14,1945,Segunda/Mano,2018,26737
2016-06-14,759,5,27104,segunda mano,2003,17340
2022-05-23,760,12,6261,Nuevo,2022,54305
2017-11-28,761,11,12718,Segunda-Mano,2002,17534
2021-08-02,762,13,24002,Segunda Mano,2012,27905
2016-12-07,763,12,24588,segunda mano,2007,30008
2015-06-16,764,6,25699,Segunda\Mano,2002,26900
2023-02-04,765,6,3760,Segunda Mano,2009,19102
2018-10-15,766,4,5172,Nuevo,2018,27929
2022-06-19,767,2,13734,segunda mano,2013,18912
2021-04-08,768,18,3452,Segunda\Mano,2010,25334
2017-10-02,769,9,3040,segunda mano,2002,24852
2020-10-08,770,4,14403,Segunda\Mano,2016,23076
2020-04-18,771,2,28586,Segunda-Mano,2018,28242
2023-10-28,772,6,5159,Nuevo,2023,31858
2023-01-03,773,1,28384,Segunda-Mano,2022,21685
2016-01-30,774,15,23114,Segunda/Mano,2003,15921
2018-09-12,775,16,24372,Segunda Mano,2008,21599
2016-05-05,776,16,12275,Nuevo,2016,32783
2015-08-18,777,20,22689,Segunda Mano,2008,28494
2020-12-28,778,19,26170,Segunda Mano,2010,14792
2023-12-20,779,2,25293,Nuevo,2023,44511
2018-09-04,780,10,777,Segunda-Mano,2012,25176
2018-07-28,781,11,7113,Nuevo,2018,36524
2015-11-01,782,11,2043,Nuevo,2015,37791
2021-01-03,783,16,22410,Segunda-Mano,2006,16814
2021-11-28,784,12,330,Segunda/Mano,2015,27198
2017-09-04,785,8,17795,segunda mano,2003,31276
2017-12-06,786,4,13176,Segunda-Mano,2016,20627
2017-08-21,787,7,4356,Nuevo,2017,44837
2023-05-27,788,13,25247,Segunda\Mano,2018,38959
2015-10-20,789,11,6690,Segunda-Mano,2005,21810
2016-12-08,790,11,26940,Segunda-Mano,2005,17760
2016-03-05,791,6,21472,Nuevo,2016,36904
2016-02-19,792,13,7319,Segunda-Mano,2009,40418
2019-07-08,793,6,20219,Segunda Mano,2016,30203
2015-08-31,794,17,5574,Segunda-Mano,2003,18028
2019-11-13,795,9,3975,Nuevo,2019,51376
2020-07-12,796,13,27079,segunda mano,2012,33910
2018-09-29,797,7,10701,Nuevo,2018,39498
2020-03-18,798,12,15205,Segunda/Mano,2007,25693
2015-04-14,799,18,1586,Segunda/Mano,2004,15345
2016-04-10,800,5,4401,Segunda Mano,2001,13614
2019-12-26,801,14,24596,Nuevo,2019,27227
2016-06-09,802,7,19820,Nuevo,2016,42237
2016-11-15,803,18,7264,Segunda-Mano,2013,29298
2023-11-23,804,18,4004,Segunda Mano,2022,24754
2022-11-18,805,10,29373,Segunda Mano,2020,36061
2016-10-01,806,9,27742,Segunda\Mano,2008,30866
2023-11-08,807,14,23486,segunda mano,2022,23819
2017-07-24,808,10,28752,segunda mano,2004,22121
2017-06-26,809,12,4236,Nuevo,2017,38126
2020-07-19,810,16,26185,Segunda-Mano,2010,18478
2022-12-25,811,16,3626,Nuevo,2022,36226
2016-02-02,812,4,26088,Nuevo,2016,35219
2015-01-17,813,9,23039,segunda mano,2000,22687
2021-10-30,814,11,11122,Segunda\Mano,2013,21026
2015-02-05,815,14,19645,Segunda/Mano,2007,22086
2015-09-06,816,16,19559,segunda mano,2007,16414
2023-06-05,817,7,26266,segunda mano,2013,21895
2023-09-08,818,13,27205,Segunda\Mano,2011,35994
2018-02-02,819,16,12498,Segunda/Mano,2008,18577
2023-09-26,820,16,21548,Segunda-Mano,2016,22403
2018-06-04,821,13,19616,Nuevo,2018,63691
2022-08-07,822,9,13017,Segunda Mano,2016,29386
2016-03-16,823,9,3490,Segunda\Mano,2013,41742
2017-10-08,824,11,1158,Segunda Mano,2007,19997
2022-02-06,825,16,10169,Nuevo,2022,29437
2019-05-19,826,17,13900,Segunda-Mano,2011,19056
2015-01-11,827,16,25673,Segunda-Mano,2009,24850
2016-02-17,828,8,12905,Segunda Mano,2001,26254
2015-12-25,829,11,24164,Segunda-Mano,2001,14998
2017-12-27,830,5,11261,segunda mano,2015,17131
2019-10-17,831,9,4069,segunda mano,2006,30319
2021-05-26,832,12,22598,Segunda-Mano,2014,29912
2016-10-28,833,18,11385,Nuevo,2016,30549
2022-11-30,834,8,26978,Segunda-Mano,2015,28524
2015-11-05,835,9,29610,Segunda-Mano,2000,24587
2022-04-06,836,10,22372,Segunda-Mano,2018,24532
2023-02-15,837,3,24720,Nuevo,2023,46326
2021-04-30,838,18,11635,Nuevo,2021,32062
2018-07-09,839,8,1460,segunda mano,2011,25087
2022-02-04,840,17,24508,Segunda/Mano,2009,16100
2019-12-27,841,9,12954,Segunda\Mano,2017,41790
2016-03-28,842,14,24166,Nuevo,2016,38780
2015-05-16,843,6,3197,Nuevo,2015,34544
2019-01-18,844,9,28259,Segunda-Mano,2012,30263
2020-06-15,845,10,29086,Segunda\Mano,2017,38992
2022-01-07,846,19,7402,Segunda-Mano,2014,16988
2021-07-09,847,9,7678,Segunda\Mano,2008,31639
2019-12-04,848,16,16487,segunda mano,2015,23629
2018-09-24,849,13,21524,Segunda\Mano,2007,26312
2020-05-20,850,9,24584,Nuevo,2020,49289
2015-12-07,851,12,17047,Segunda Mano,2014,38657
2021-06-27,852,9,21963,segunda mano,2008,25297
2016-01-19,853,9,7668,Segunda-Mano,2012,23653
2022-08-12,854,8,22322,Nuevo,2022,52936
2018-02-08,855,10,13249,Segunda-Mano,2009,31170
2022-11-25,856,11,14621,Segunda\Mano,2014,19784
2023-08-31,857,11,8859,Segunda/Mano,2019,28223
2019-09-15,858,8,19374,Segunda/Mano,2017,36177
2016-07-22,859,13,832,Segunda/Mano,2003,42729
2021-08-10,860,6,18279,segunda mano,2012,25251
2020-04-11,861,7,16356,Segunda/Mano,2019,36659
2018-09-04,862,2,10202,Segunda Mano,2013,29402
2016-12-18,863,13,2327,Nuevo,2016,65349
2015-01-11,864,12,24847,Segunda Mano,2011,30361
2019-06-20,865,13,330,Segunda-Mano,2012,37535
2018-01-29,866,16,23920,Segunda\Mano,2007,16902
2019-09-24,867,17,22720,Segunda-Mano,2013,20041
2018-04-24,868,8,11827,Segunda-Mano,2011,41865
2021-05-08,869,6,24089,Segunda-Mano,2007,15035
2016-11-22,870,7,5465,Nuevo,2016,43972
2023-01-07,871,14,26683,Segunda Mano,2018,23458
2021-04-06,872,13,2479,Nuevo,2021,57084
2017-09-26,873,11,6705,Nuevo,2017,32477
2023-04-28,874,19,17017,Segunda-Mano,2009,12929
2021-03-19,875,13,29011,Nuevo,2021,48662
2019-05-22,876,12,14563,Segunda\Mano,2014,31987
2019-05-01,877,9,28135,Segunda-Mano,2014,29550
2023-11-22,878,15,24404,Nuevo,2023,22387
2020-09-01,879,15,7762,Segunda/Mano,2005,9621
2019-09-22,880,15,24673,Segunda/Mano,2016,15900
2021-07-10,881,11,4180,Segunda Mano,2009,20758
2020-05-05,882,12,18881,Nuevo,2020,48304
2018-03-13,883,4,4039,Segunda/Mano,2012,27689
2015-01-31,884,3,23915,Segunda-Mano,2013,27216
2015-08-11,885,12,9079,Segunda Mano,2013,37010
2017-02-18,886,9,4331,Nuevo,2017,43963
2015-11-15,887,10,4244,Segunda Mano,2009,24623
2017-10-23,888,10,27872,Segunda\Mano,2002,16502
2023-02-19,889,8,17149,Segunda Mano,2009,21791
2015-05-29,890,10,16235,Segunda/Mano,2012,32035
2016-07-09,891,15,23095,Nuevo,2016,22545
2021-03-05,892,1,6773,segunda mano,2008,16146
2015-11-04,893,14,24505,Segunda\Mano,2001,17810
2021-12-20,894,18,9506,Segunda-Mano,2013,27501
2021-08-27,895,10,8522,segunda mano,2017,25951
2018-06-05,896,7,20279,Nuevo,2018,40820
2021-11-07,897,17,29084,Nuevo,2021,26929
2018-02-03,898,13,12729,Segunda-Mano,2011,33384
2019-11-03,899,9,7643,Nuevo,2019,53159
2015-01-03,900,11,22466,Nuevo,2015,39417
2018-09-08,901,16,5576,Nuevo,2018,32472
2016-08-26,902,13,6370,Segunda/Mano,2013,45119
2016-06-11,903,18,22877,Segunda/Mano,2011,19641
2016-03-21,904,4,26894,Nuevo,2016,33645
2018-06-20,905,12,7739,Nuevo,2018,39383
2020-01-18,906,11,26766,Segunda Mano,2017,31153
2016-10-21,907,5,16494,Segunda\Mano,2001,14035
2019-04-15,908,12,5172,Segunda\Mano,2010,25540
2023-10-29,909,10,25431,segunda mano,2010,18738
2023-08-20,910,11,9736,Segunda\Mano,2016,21894
2016-10-17,911,10,14281,Nuevo,2016,46717
2020-04-01,912,13,1619,Nuevo,2020,66677
2019-03-05,913,8,20986,Nuevo,2019,41617
2015-05-12,914,12,19611,Segunda\Mano,2011,38566
2015-03-31,915,17,20272,Nuevo,2015,31813
2015-03-07,916,10,27445,Nuevo,2015,41472
2019-07-31,917,12,2024,segunda mano,2012,32687
2016-09-15,918,13,27638,Segunda/Mano,2007,37544
2020-08-11,919,17,2598,Segunda-Mano,2009,11596
2020-07-25,920,13,4179,Segunda-Mano,2007,32410
2023-06-29,921,4,20727,Nuevo,2023,30729
2022-12-26,922,17,7225,Segunda/Mano,2020,17177
2020-07-01,923,5,3989,Segunda\Mano,2014,16741
2018-04-26,924,10,2555,segunda mano,2006,23264
2021-06-13,925,1,15526,Nuevo,2021,33741
2023-07-28,926,16,19167,Segunda Mano,2009,21783
2016-06-12,927,4,8865,Nuevo,2016,33262
2018-09-24,928,6,4786,Nuevo,2018,36804
2021-12-04,929,6,11015,Nuevo,2021,35836
2019-01-03,930,10,17125,Segunda-Mano,2010,30655
2018-07-22,931,11,18295,Nuevo,2018,41340
2023-10-03,932,7,20939,Segunda Mano,2009,26159
2015-11-19,933,7,18895,Nuevo,2015,44272
2019-08-16,934,14,9690,segunda mano,2006,15794
2022-01-28,935,15,22931,Segunda\Mano,2014,19525
2022-06-30,936,12,12947,Nuevo,2022,50709
2015-09-25,937,5,1268,Nuevo,2015,21190
2022-01-01,938,7,20267,Segunda/Mano,2020,22566
2018-05-04,939,10,14047,segunda mano,2017,30997
2015-07-04,940,12,13414,segunda mano,2008,36639
2022-05-22,941,3,4465,Segunda-Mano,2009,21394
2019-05-25,942,16,25181,Nuevo,2019,31768
2023-10-30,943,3,17836,Segunda Mano,2010,21871
2023-11-09,944,9,28387,Nuevo,2023,45905
2021-05-24,945,11,25569,Segunda\Mano,2018,21407
2021-08-07,946,2,29300,Segunda\Mano,2012,28425
2023-02-10,947,8,2428,Nuevo,2023,52245
2019-08-06,948,17,11900,Nuevo,2019,29077
2015-12-06,949,7,7633,Nuevo,2015,45629
2020-05-23,950,9,9318,Segunda/Mano,2013,27439
2021-07-13,951,12,8905,Segunda Mano,2019,43908
2019-03-20,952,7,5987,segunda mano,2008,23107
2016-08-09,953,18,27709,Nuevo,2016,34222
2018-10-01,954,18,5893,Segunda Mano,2017,25519
2023-05-17,955,20,27782,Nuevo,2023,35178
2017-07-30,956,3,24239,Nuevo,2017,34338
2017-12-24,957,10,22761,Segunda/Mano,2014,29049
2019-04-12,958,17,11901,Nuevo,2019,31925
2018-06-18,959,11,11162,Segunda\Mano,2016,25190
2021-03-07,960,9,19351,Nuevo,2021,56226
2021-05-10,961,10,19374,Segunda\Mano,2019,32033
2021-02-23,962,7,29302,Segunda\Mano,2007,25879
2018-02-14,963,16,29634,Nuevo,2018,34794
2022-01-22,964,16,576,Segunda\Mano,2021,23712
2023-07-10,965,9,13498,Segunda Mano,2022,30285
2018-03-11,966,9,25388,Segunda-Mano,2003,23511
2017-09-21,967,6,23924,Segunda/Mano,2003,24531
2022-06-19,968,15,14992,Segunda/Mano,2016,16370
2020-02-22,969,17,19964,Segunda/Mano,2012,13902
2016-08-15,970,17,6180,Segunda\Mano,2004,16306
2017-11-09,971,9,26529,Nuevo,2017,52189
2018-12-17,972,16,23075,Segunda\Mano,2012,20174
2017-10-25,973,12,17104,Segunda/Mano,2010,30823
2023-03-14,974,2,1133,Segunda/Mano,2012,21235
2019-11-20,975,1,19048,Nuevo,2019,30739
2015-05-09,976,8,6736,Segunda/Mano,2013,42011
2020-02-11,977,13,5995,Segunda Mano,2019,34854
2023-07-10,978,16,27630,Nuevo,2023,37966
2016-04-04,979,4,3720,Segunda/Mano,2009,29080
2021-03-13,980,16,17440,Segunda-Mano,2016,25588
2019-09-17,981,11,18264,Segunda-Mano,2006,18923
2018-11-30,982,12,23110,Segunda/Mano,2012,29456
2016-03-17,983,12,25528,Segunda/Mano,2012,22421
2015-01-23,984,17,28955,Segunda-Mano,2004,11949
2023-08-06,985,6,22206,Segunda Mano,2015,16410
2017-05-07,986,6,6346,Segunda-Mano,2015,21879
2017-11-15,987,4,23527,segunda mano,2015,32480
2021-05-01,988,18,13615,segunda mano,2014,21815
2021-11-04,989,11,6564,Segunda\Mano,2011,22218
2016-11-11,990,12,25183,Nuevo,2016,47424
2015-12-22,991,9,4676,Nuevo,2015,52766
2018-12-10,992,16,13258,Nuevo,2018,26334
2017-07-11,993,13,27191,Segunda Mano,2016,36387
2015-03-04,994,12,1682,segunda mano,2014,33062
2018-01-18,995,5,3706,Segunda\Mano,2011,16698
2018-08-05,996,14,18491,Segunda-Mano,2012,20314
2020-11-12,997,15,9659,Segunda-Mano,2006,13357
2015-10-23,998,8,25094,Segunda/Mano,2010,36330
2023-01-12,999,11,23468,Segunda\Mano,2009,19312
